iterations;delta th;delta th time;delta lr;delta lr time;delta pw;delta pw time;gamma th;gamma th time;gamma pwlr;gamma pwlr time;gamma lrpw;gamma lrpw time;gamma lrlr;gamma lrlr time;vega th;vega th time;vega lr;vega lr time;vega pw;vega pw time
1;0.627409;2e-06;1.58497;2e-06;1.4848;2e-06;0.0094605;2e-06;0.0292579;1e-06;0.0282562;0;-0.0021164;2e-06;37.842;0;-8.4656;1e-06;117.032;1e-06
1;0.627409;2e-06;0;2e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;1e-06;0;1e-06;0;2e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;2e-06;0;2e-06;0;2e-06;0;2e-06;37.842;2e-06;0;1e-06;0;1e-06
1;0.627409;2e-06;0;1e-06;0;1e-06;0.0094605;2e-06;0;1e-06;0;0;0;1e-06;37.842;1e-06;0;1e-06;0;2e-06
1;0.627409;3e-06;1.49349;2e-06;1.46705;2e-06;0.0094605;2e-06;0.0278058;2e-06;0.0275414;0;-0.00393211;1e-06;37.842;1e-06;-15.7284;1e-06;111.223;1e-06
1;0.627409;3e-06;0.873842;1e-06;1.3323;2e-06;0.0094605;2e-06;0.0172286;2e-06;0.0218131;2e-06;-0.0125166;3e-06;37.842;2e-06;-50.0664;2e-06;68.9142;2e-06
1;0.627409;2e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;2e-06;0;1e-06;0;1e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;2e-06;0;2e-06;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;2e-06;0;2e-06;0;1e-06;0.0094605;2e-06;0;2e-06;0;2e-06;0;2e-06;37.842;2e-06;0;2e-06;0;1e-06
1;0.627409;1e-06;0;2e-06;0;1e-06;0.0094605;0;0;1e-06;0;2e-06;0;1e-06;37.842;1e-06;0;2e-06;0;2e-06
1;0.627409;1e-06;0;2e-06;0;1e-06;0.0094605;0;0;1e-06;0;1e-06;0;1e-06;37.842;1e-06;0;1e-06;0;0
1;0.627409;1e-06;0;0;0;0;0.0094605;1e-06;0;2e-06;0;1e-06;0;1e-06;37.842;2e-06;0;1e-06;0;1e-06
1;0.627409;1e-06;0;2e-06;0;0;0.0094605;1e-06;0;1e-06;0;2e-06;0;1e-06;37.842;1e-06;0;2e-06;0;1e-06
1;0.627409;2e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;0;0;1e-06;37.842;2e-06;0;0;0;0
1;0.627409;0;0;0;0;1e-06;0.0094605;1e-06;0;1e-06;0;2e-06;0;1e-06;37.842;1e-06;0;1e-06;0;2e-06
1;0.627409;1e-06;0;2e-06;0;1e-06;0.0094605;1e-06;0;2e-06;0;2e-06;0;1e-06;37.842;1e-06;0;2e-06;0;1e-06
1;0.627409;1e-06;0;1e-06;0;2e-06;0.0094605;1e-06;0;0;0;1e-06;0;0;37.842;1e-06;0;1e-06;0;2e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;2e-06;37.842;2e-06;0;1e-06;0;1e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;1e-06;0;2e-06;0;2e-06
1;0.627409;2e-06;0;2e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;0;0;2e-06;37.842;2e-06;0;2e-06;0;0
1;0.627409;1e-06;0.958286;1e-06;1.35259;1e-06;0.0094605;1e-06;0.0187687;1e-06;0.0227117;1e-06;-0.0117875;2e-06;37.842;2e-06;-47.1499;2e-06;75.0748;2e-06
1;0.627409;1e-06;1.57146;1e-06;1.4822;1e-06;0.0094605;1e-06;0.0290448;1e-06;0.0281523;1e-06;-0.00239224;2e-06;37.842;2e-06;-9.56895;1e-06;116.179;1e-06
1;0.627409;1e-06;0.184795;0;1.1109;1e-06;0.0094605;2e-06;0.0017478;1e-06;0.0110089;2e-06;-0.00968885;2e-06;37.842;2e-06;-38.7554;2e-06;6.99121;2e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;0;0;1e-06;0;1e-06;37.842;2e-06;0;1e-06;0;1e-06
1;0.627409;1e-06;0;1e-06;0;0;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;0;0;1e-06;0;1e-06
1;0.627409;2e-06;0;2e-06;0;1e-06;0.0094605;2e-06;0;1e-06;0;1e-06;0;1e-06;37.842;1e-06;0;2e-06;0;1e-06
1;0.627409;2e-06;0.0033112;1e-06;0.963579;0;0.0094605;2e-06;-0.00705224;0;0.00255044;0;-0.000796088;2e-06;37.842;2e-06;-3.18435;1e-06;-28.2089;0
1;0.627409;2e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;0;0;2e-06;37.842;2e-06;0;1e-06;0;2e-06
1;0.627409;1e-06;0.00135063;1e-06;0.957191;2e-06;0.0094605;2e-06;-0.0074034;2e-06;0.002155;2e-06;-0.000383056;2e-06;37.842;2e-06;-1.53223;3e-06;-29.6136;1e-06
1;0.627409;2e-06;0.328052;2e-06;1.1715;2e-06;0.0094605;2e-06;0.00573211;1e-06;0.0141666;1e-06;-0.0121619;1e-06;37.842;1e-06;-48.6477;1e-06;22.9284;1e-06
1;0.627409;2e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;0;37.842;2e-06;0;1e-06;0;2e-06
1;0.627409;1e-06;0;0;0;2e-06;0.0094605;1e-06;0;0;0;2e-06;0;2e-06;37.842;0;0;1e-06;0;2e-06
1;0.627409;1e-06;0;1e-06;0;0;0.0094605;1e-06;0;1e-06;0;2e-06;0;2e-06;37.842;2e-06;0;2e-06;0;0
1;0.627409;1e-06;0.490808;1e-06;1.2271;0;0.0094605;1e-06;0.00956039;1e-06;0.0169233;2e-06;-0.0134182;2e-06;37.842;2e-06;-53.6729;2e-06;38.2415;1e-06
1;0.627409;2e-06;0;2e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;0;0;1e-06;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;1e-06;0.0948716;1e-06;1.06058;1e-06;0.0094605;2e-06;-0.00140425;1e-06;0.00825283;2e-06;-0.00695999;2e-06;37.842;1e-06;-27.84;1e-06;-5.61699;1e-06
1;0.627409;1e-06;0.127074;1e-06;1.08043;1e-06;0.0094605;2e-06;-0.000178115;1e-06;0.00935548;2e-06;-0.0080962;2e-06;37.842;2e-06;-32.3848;1e-06;-0.71246;1e-06
1;0.627409;2e-06;1.42378;1e-06;1.45323;2e-06;0.0094605;2e-06;0.0266841;1e-06;0.0269787;3e-06;-0.00523197;2e-06;37.842;1e-06;-20.9279;1e-06;106.736;1e-06
1;0.627409;3e-06;0;2e-06;0;2e-06;0.0094605;2e-06;0;1e-06;0;1e-06;0;2e-06;37.842;1e-06;0;2e-06;0;0
1;0.627409;3e-06;0.859732;3e-06;1.32883;2e-06;0.0094605;2e-06;0.0169671;1e-06;0.0216581;1e-06;-0.0126223;1e-06;37.842;2e-06;-50.4893;1e-06;67.8685;1e-06
1;0.627409;1e-06;0.630223;1e-06;1.26849;1e-06;0.0094605;2e-06;0.0125128;2e-06;0.0188955;2e-06;-0.0136122;3e-06;37.842;2e-06;-54.4489;2e-06;50.0514;1e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;2e-06;0;2e-06;0;2e-06;37.842;2e-06;0;2e-06;0;0
1;0.627409;2e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;3e-06;0;1e-06;0;0;0.0094605;1e-06;0;2e-06;0;1e-06;0;1e-06;37.842;2e-06;0;2e-06;0;2e-06
1;0.627409;2e-06;0;2e-06;0;2e-06;0.0094605;2e-06;0;1e-06;0;1e-06;0;1e-06;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;2e-06;11.2975;2e-06;2.6595;0;0.0094605;1e-06;0.149288;1e-06;0.0629083;1e-06;0.527401;1e-06;37.842;1e-06;2109.6;1e-06;597.151;1e-06
1;0.627409;2e-06;0.895832;2e-06;1.33766;1e-06;0.0094605;1e-06;0.0176336;1e-06;0.0220518;1e-06;-0.0123424;1e-06;37.842;2e-06;-49.3697;2e-06;70.5343;2e-06
1;0.627409;2e-06;0;2e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;1e-06;0;2e-06;0;2e-06
1;0.627409;1e-06;1.15957;1e-06;1.39814;0;0.0094605;2e-06;0.0222952;0;0.0246809;2e-06;-0.00944095;3e-06;37.842;2e-06;-37.7638;2e-06;89.1809;7e-06
1;0.627409;2e-06;3.89504;1e-06;1.84864;1e-06;0.0094605;2e-06;0.0617503;1e-06;0.0412863;0;0.0740183;1e-06;37.842;1e-06;296.073;1e-06;247.001;1e-06
1;0.627409;1e-06;0;0;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;2e-06;0;2e-06;0;2e-06;0;2e-06;37.842;2e-06;0;2e-06;0;1e-06
1;0.627409;2e-06;0.017059;2e-06;0.99016;1e-06;0.0094605;1e-06;-0.00556278;1e-06;0.00416823;1e-06;-0.00252899;1e-06;37.842;2e-06;-10.1159;2e-06;-22.2511;1e-06
1;0.627409;1e-06;0.0456931;1e-06;1.02264;1e-06;0.0094605;2e-06;-0.00368253;1e-06;0.00608691;1e-06;-0.00462747;1e-06;37.842;2e-06;-18.5099;1e-06;-14.7301;1e-06
1;0.627409;4e-06;1.2618;2e-06;1.42001;1e-06;0.0094605;1e-06;0.0240217;1e-06;0.0256038;1e-06;-0.00795356;1e-06;37.842;1e-06;-31.8142;2e-06;96.0869;1e-06
1;0.627409;2e-06;0.213466;1e-06;1.12439;1e-06;0.0094605;2e-06;0.00261713;2e-06;0.0117264;2e-06;-0.0103257;2e-06;37.842;2e-06;-41.3029;2e-06;10.4685;2e-06
1;0.627409;3e-06;0.00724277;2e-06;0.973174;1e-06;0.0094605;2e-06;-0.0065198;2e-06;0.00313951;2e-06;-0.00142006;2e-06;37.842;2e-06;-5.68025;1e-06;-26.0792;1e-06
1;0.627409;2e-06;0;2e-06;0;1e-06;0.0094605;1e-06;0;0;0;1e-06;0;0;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;1e-06;0.00524337;1e-06;0.968653;1e-06;0.0094605;1e-06;-0.00677144;1e-06;0.00286265;0;-0.0011256;2e-06;37.842;2e-06;-4.50241;2e-06;-27.0858;1e-06
1;0.627409;2e-06;0;2e-06;0;2e-06;0.0094605;3e-06;0;2e-06;0;2e-06;0;1e-06;37.842;2e-06;0;1e-06;0;0
1;0.627409;2e-06;7.58143;2e-06;2.28778;1e-06;0.0094605;2e-06;0.106894;2e-06;0.0539574;2e-06;0.270699;2e-06;37.842;2e-06;1082.8;2e-06;427.575;2e-06
1;0.627409;1e-06;0;1e-06;0;0;0.0094605;1e-06;0;1e-06;0;0;0;1e-06;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;0;0;1e-06;37.842;1e-06;0;0;0;1e-06
1;0.627409;2e-06;0.503282;2e-06;1.231;2e-06;0.0094605;3e-06;0.00983463;2e-06;0.0171118;1e-06;-0.0134648;1e-06;37.842;1e-06;-53.8593;1e-06;39.3385;1e-06
1;0.627409;2e-06;2.06583;1e-06;1.57207;1e-06;0.0094605;1e-06;0.0365894;2e-06;0.0316518;2e-06;0.00927877;2e-06;37.842;2e-06;37.1151;2e-06;146.357;2e-06
1;0.627409;2e-06;0;2e-06;0;2e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;1e-06;0;2e-06;0;1e-06
1;0.627409;2e-06;3.00117;1e-06;1.72165;1e-06;0.0094605;1e-06;0.0498505;1e-06;0.0370552;1e-06;0.0387481;1e-06;37.842;2e-06;154.992;2e-06;199.402;1e-06
1;0.627409;3e-06;0;2e-06;0;1e-06;0.0094605;3e-06;0;1e-06;0;2e-06;0;2e-06;37.842;2e-06;0;2e-06;0;1e-06
1;0.627409;2e-06;0;2e-06;0;2e-06;0.0094605;2e-06;0;1e-06;0;1e-06;0;1e-06;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;2e-06;2.39769;1e-06;1.62766;1e-06;0.0094605;1e-06;0.041418;1e-06;0.0337176;0;0.0187358;1e-06;37.842;2e-06;74.9431;2e-06;165.672;1e-06
1;0.627409;2e-06;0;2e-06;0;2e-06;0.0094605;2e-06;0;2e-06;0;1e-06;0;1e-06;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;1e-06;0;0;0;1e-06;0.0094605;1e-06;0;1e-06;0;2e-06;0;2e-06;37.842;3e-06;0;2e-06;0;1e-06
1;0.627409;3e-06;2.61791;2e-06;1.6629;2e-06;0.0094605;2e-06;0.0445414;2e-06;0.0349913;1e-06;0.025642;1e-06;37.842;1e-06;102.568;1e-06;178.165;1e-06
1;0.627409;1e-06;0;1e-06;0;0;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;2e-06;0;2e-06;0;2e-06;0.0094605;2e-06;0;2e-06;0;0;0;1e-06;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;2e-06;3.39737;2e-06;1.77946;2e-06;0.0094605;2e-06;0.055198;2e-06;0.0390189;1e-06;0.0536201;1e-06;37.842;1e-06;214.48;1e-06;220.792;0
1;0.627409;1e-06;1.71771;1e-06;1.50983;1e-06;0.0094605;1e-06;0.031329;1e-06;0.0292503;1e-06;0.000729595;1e-06;37.842;2e-06;2.91838;1e-06;125.316;2e-06
1;0.627409;1e-06;3.56369;1e-06;1.80297;2e-06;0.0094605;2e-06;0.0574064;2e-06;0.0397993;2e-06;0.0602332;2e-06;37.842;3e-06;240.933;2e-06;229.626;1e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;2e-06;0;1e-06;0;2e-06;0;1e-06;37.842;2e-06;0;2e-06;0;1e-06
1;0.627409;1e-06;0.275232;1e-06;1.1509;1e-06;0.0094605;2e-06;0.00435518;1e-06;0.0131119;1e-06;-0.011438;1e-06;37.842;1e-06;-45.7522;1e-06;17.4207;1e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;3e-06;0;1e-06;0;2e-06
1;0.627409;2e-06;0;0;0;2e-06;0.0094605;2e-06;0;2e-06;0;2e-06;0;2e-06;37.842;2e-06;0;2e-06;0;1e-06
1;0.627409;1e-06;0;0;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;2e-06;37.842;2e-06;0;2e-06;0;2e-06
1;0.627409;2e-06;0;1e-06;0;2e-06;0.0094605;2e-06;0;2e-06;0;1e-06;0;1e-06;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;2e-06;0.564874;1e-06;1.24965;1e-06;0.0094605;2e-06;0.011158;2e-06;0.0180057;2e-06;-0.0136075;2e-06;37.842;2e-06;-54.43;2e-06;44.6319;2e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;2e-06;37.842;2e-06;0;1e-06;0;2e-06
1;0.627409;2e-06;0;2e-06;0;1e-06;0.0094605;2e-06;0;2e-06;0;2e-06;0;1e-06;37.842;2e-06;0;0;0;1e-06
1;0.627409;1e-06;4.70254;1e-06;1.95436;0;0.0094605;1e-06;0.0720744;2e-06;0.0445925;1e-06;0.110729;1e-06;37.842;2e-06;442.915;2e-06;288.297;2e-06
1;0.627409;2e-06;0;1e-06;0;2e-06;0.0094605;2e-06;0;2e-06;0;2e-06;0;2e-06;37.842;2e-06;0;1e-06;0;1e-06
1;0.627409;2e-06;0;0;0;1e-06;0.0094605;2e-06;0;1e-06;0;1e-06;0;1e-06;37.842;2e-06;0;1e-06;0;1e-06
1;0.627409;1e-06;0;2e-06;0;2e-06;0.0094605;2e-06;0;2e-06;0;2e-06;0;2e-06;37.842;2e-06;0;2e-06;0;1e-06
1;0.627409;1e-06;0;5e-06;0;1e-06;0.0094605;1e-06;0;2e-06;0;1e-06;0;1e-06;37.842;1e-06;0;1e-06;0;2e-06
1;0.627409;2e-06;0;2e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;0;0;0;37.842;2e-06;0;2e-06;0;0
1;0.627409;1e-06;0.102227;1e-06;1.06536;1e-06;0.0094605;2e-06;-0.00111114;1e-06;0.00852019;2e-06;-0.00723976;1e-06;37.842;1e-06;-28.959;1e-06;-4.44455;1e-06
1;0.627409;1e-06;0.000332655;1e-06;0.952905;0;0.0094605;2e-06;-0.00763752;1e-06;0.0018882;1e-06;-0.000107406;1e-06;37.842;2e-06;-0.429623;3e-06;-30.5501;2e-06
1;0.627409;2e-06;0.0626505;2e-06;1.03723;1e-06;0.0094605;2e-06;-0.00281637;2e-06;0.00692944;2e-06;-0.00554527;1e-06;37.842;1e-06;-22.1811;1e-06;-11.2655;0
1;0.627409;1e-06;0.182899;1e-06;1.10998;2e-06;0.0094605;2e-06;0.00168859;2e-06;0.0109594;0;-0.00964356;1e-06;37.842;1e-06;-38.5743;1e-06;6.75434;2e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;2e-06;0;2e-06;0;2e-06;37.842;2e-06;0;1e-06;0;2e-06
1;0.627409;1e-06;0.00468714;1e-06;0.967278;2e-06;0.0094605;1e-06;-0.0068477;2e-06;0.00277821;2e-06;-0.0010362;2e-06;37.842;2e-06;-4.1448;2e-06;-27.3908;0
1;0.627409;1e-06;0;0;0;1e-06;0.0094605;1e-06;0;2e-06;0;2e-06;0;2e-06;37.842;2e-06;0;2e-06;0;1e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;2e-06;0;1e-06;0;2e-06;0;2e-06;37.842;2e-06;0;1e-06;0;1e-06
1;0.627409;2e-06;0.543295;1e-06;1.24322;2e-06;0.0094605;3e-06;0.0106999;2e-06;0.0176991;1e-06;-0.0135735;1e-06;37.842;1e-06;-54.2941;2e-06;42.7995;1e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;2e-06;0;0;0;2e-06;0;2e-06;37.842;2e-06;0;2e-06;0;2e-06
1;0.627409;2e-06;0;1e-06;0;2e-06;0.0094605;2e-06;0;3e-06;0;2e-06;0;2e-06;37.842;3e-06;0;2e-06;0;1e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;2e-06;0;1e-06;0;2e-06;0.0094605;2e-06;0;2e-06;0;2e-06;0;2e-06;37.842;2e-06;0;2e-06;0;2e-06
1;0.627409;2e-06;8.93918;1e-06;2.42935;0;0.0094605;1e-06;0.122625;1e-06;0.0575271;1e-06;0.358836;2e-06;37.842;2e-06;1435.35;1e-06;490.502;1e-06
1;0.627409;2e-06;0.01699;1e-06;0.990059;1e-06;0.0094605;2e-06;-0.00556853;2e-06;0.00416216;2e-06;-0.00252239;2e-06;37.842;2e-06;-10.0895;2e-06;-22.2741;2e-06
1;0.627409;2e-06;1.51827;1e-06;1.4719;0;0.0094605;1e-06;0.0282012;1e-06;0.0277376;1e-06;-0.00345246;1e-06;37.842;1e-06;-13.8099;1e-06;112.805;1e-06
1;0.627409;1e-06;0.0187632;1e-06;0.992598;1e-06;0.0094605;2e-06;-0.00542391;1e-06;0.00431444;1e-06;-0.00268805;1e-06;37.842;1e-06;-10.7522;1e-06;-21.6956;1e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;2e-06;0;2e-06;0;1e-06
1;0.627409;2e-06;0;2e-06;0;2e-06;0.0094605;2e-06;0;2e-06;0;2e-06;0;1e-06;37.842;2e-06;0;2e-06;0;1e-06
1;0.627409;3e-06;0.476027;2e-06;1.22243;2e-06;0.0094605;3e-06;0.00923248;1e-06;0.0166965;1e-06;-0.0133548;3e-06;37.842;2e-06;-53.4193;2e-06;36.9299;1e-06
1;0.627409;3e-06;0.00566694;2e-06;0.969662;2e-06;0.0094605;2e-06;-0.0067154;3e-06;0.00292455;2e-06;-0.00119126;2e-06;37.842;2e-06;-4.76502;1e-06;-26.8616;1e-06
1;0.627409;4e-06;0;2e-06;0;1e-06;0.0094605;3e-06;0;2e-06;0;2e-06;0;2e-06;37.842;2e-06;0;3e-06;0;2e-06
1;0.627409;1e-06;0;2e-06;0;2e-06;0.0094605;2e-06;0;2e-06;0;2e-06;0;2e-06;37.842;2e-06;0;2e-06;0;2e-06
1;0.627409;3e-06;1.27151;2e-06;1.42205;1e-06;0.0094605;2e-06;0.0241836;2e-06;0.0256891;3e-06;-0.00780278;2e-06;37.842;2e-06;-31.2111;2e-06;96.7346;1e-06
1;0.627409;2e-06;4.29286;1e-06;1.90162;1e-06;0.0094605;2e-06;0.0668787;2e-06;0.0429663;2e-06;0.091577;2e-06;37.842;2e-06;366.308;3e-06;267.515;1e-06
1;0.627409;2e-06;0.64984;2e-06;1.27398;2e-06;0.0094605;2e-06;0.0129109;1e-06;0.0191523;2e-06;-0.0135864;1e-06;37.842;3e-06;-54.3458;1e-06;51.6435;1e-06
1;0.627409;2e-06;0.0510785;0;1.02751;1e-06;0.0094605;2e-06;-0.00339474;1e-06;0.00636957;1e-06;-0.00493629;2e-06;37.842;3e-06;-19.7452;2e-06;-13.579;1e-06
1;0.627409;3e-06;0;1e-06;0;1e-06;0.0094605;2e-06;0;1e-06;0;1e-06;0;1e-06;37.842;1e-06;0;0;0;1e-06
1;0.627409;2e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;2e-06;0;2e-06;37.842;2e-06;0;3e-06;0;2e-06
1;0.627409;2e-06;0;1e-06;0;1e-06;0.0094605;2e-06;0;2e-06;0;1e-06;0;2e-06;37.842;3e-06;0;2e-06;0;2e-06
1;0.627409;3e-06;8.40308;2e-06;2.37437;1e-06;0.0094605;3e-06;0.116453;1e-06;0.0561662;1e-06;0.32319;2e-06;37.842;2e-06;1292.76;2e-06;465.813;2e-06
1;0.627409;3e-06;0;2e-06;0;2e-06;0.0094605;3e-06;0;2e-06;0;1e-06;0;1e-06;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;2e-06;0;2e-06;0;2e-06;0.0094605;2e-06;0;2e-06;0;2e-06;0;2e-06;37.842;2e-06;0;1e-06;0;1e-06
1;0.627409;1e-06;4.55918;1e-06;1.9361;1e-06;0.0094605;1e-06;0.0702654;1e-06;0.0440345;1e-06;0.103908;2e-06;37.842;2e-06;415.634;2e-06;281.061;2e-06
1;0.627409;2e-06;0.441809;2e-06;1.21136;0;0.0094605;1e-06;0.0084602;1e-06;0.0161557;1e-06;-0.0131726;1e-06;37.842;1e-06;-52.6905;1e-06;33.8408;1e-06
1;0.627409;2e-06;0;2e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;2e-06;0;1e-06;0;2e-06
1;0.627409;2e-06;0.00104382;2e-06;0.956001;2e-06;0.0094605;1e-06;-0.00746855;1e-06;0.00208102;1e-06;-0.00030636;1e-06;37.842;1e-06;-1.22544;1e-06;-29.8742;1e-06
1;0.627409;2e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;2e-06;0;1e-06;0;2e-06
1;0.627409;2e-06;0;1e-06;0;2e-06;0.0094605;2e-06;0;1e-06;0;1e-06;0;0;37.842;0;0;1e-06;0;1e-06
1;0.627409;1e-06;0.414417;1e-06;1.20223;0;0.0094605;1e-06;0.00782757;1e-06;0.0157057;2e-06;-0.012989;3e-06;37.842;2e-06;-51.9561;2e-06;31.3103;1e-06
1;0.627409;2e-06;0.00240351;2e-06;0.960833;1e-06;0.0094605;1e-06;-0.00720354;1e-06;0.00238075;1e-06;-0.000618222;1e-06;37.842;1e-06;-2.47289;1e-06;-28.8142;1e-06
1;0.627409;1e-06;0.154429;1e-06;1.09553;0;0.0094605;1e-06;0.000769267;1e-06;0.0101802;0;-0.00891013;1e-06;37.842;2e-06;-35.6405;2e-06;3.07707;2e-06
1;0.627409;2e-06;0;2e-06;0;2e-06;0.0094605;2e-06;0;1e-06;0;1e-06;0;0;37.842;1e-06;0;1e-06;0;2e-06
1;0.627409;2e-06;0;1e-06;0;2e-06;0.0094605;3e-06;0;2e-06;0;2e-06;0;2e-06;37.842;2e-06;0;2e-06;0;2e-06
1;0.627409;0;0.0423706;1e-06;1.0195;1e-06;0.0094605;1e-06;-0.00386723;1e-06;0.00590402;1e-06;-0.00442733;2e-06;37.842;2e-06;-17.7093;2e-06;-15.4689;0
1;0.627409;0;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;2e-06;0;1e-06;37.842;2e-06;0;2e-06;0;2e-06
1;0.627409;2e-06;0;2e-06;0;0;0.0094605;1e-06;0;0;0;1e-06;0;1e-06;37.842;1e-06;0;0;0;1e-06
1;0.627409;2e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;0;0;1e-06;37.842;1e-06;0;0;0;1e-06
1;0.627409;2e-06;2.94943;2e-06;1.71389;2e-06;0.0094605;2e-06;0.0491421;2e-06;0.0367868;2e-06;0.0369022;2e-06;37.842;2e-06;147.609;2e-06;196.569;2e-06
1;0.627409;2e-06;0.423632;2e-06;1.20533;1e-06;0.0094605;2e-06;0.00804191;2e-06;0.0158589;2e-06;-0.0130547;1e-06;37.842;1e-06;-52.2187;1e-06;32.1676;1e-06
1;0.627409;2e-06;0.211967;2e-06;1.12371;1e-06;0.0094605;1e-06;0.00257278;1e-06;0.0116902;0;-0.0102945;1e-06;37.842;0;-41.1781;1e-06;10.2911;1e-06
1;0.627409;2e-06;0;2e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;3e-06;0;1e-06;0;2e-06
1;0.627409;2e-06;0.927996;2e-06;1.3454;1e-06;0.0094605;1e-06;0.0182209;0;0.0223949;1e-06;-0.0120676;1e-06;37.842;1e-06;-48.2703;1e-06;72.8835;1e-06
1;0.627409;2e-06;0;0;0;1e-06;0.0094605;1e-06;0;1e-06;0;1e-06;0;0;37.842;1e-06;0;1e-06;0;2e-06
1;0.627409;1e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;1e-06;0;2e-06;0;2e-06;37.842;2e-06;0;2e-06;0;1e-06
1;0.627409;2e-06;0;2e-06;0;0;0.0094605;1e-06;0;1e-06;0;1e-06;0;1e-06;37.842;1e-06;0;1e-06;0;0
1;0.627409;1e-06;0;0;0;0;0.0094605;2e-06;0;2e-06;0;2e-06;0;1e-06;37.842;2e-06;0;0;0;1e-06
1;0.627409;2e-06;0.41323;2e-06;1.20182;2e-06;0.0094605;2e-06;0.00779985;2e-06;0.0156858;2e-06;-0.0129803;2e-06;37.842;1e-06;-51.9211;1e-06;31.1994;1e-06
1;0.627409;2e-06;0;2e-06;0;1e-06;0.0094605;1e-06;0;0;0;1e-06;0;2e-06;37.842;2e-06;0;2e-06;0;2e-06
1;0.627409;1e-06;0;2e-06;0;1e-06;0.0094605;2e-06;0;2e-06;0;2e-06;0;2e-06;37.842;1e-06;0;1e-06;0;1e-06
1;0.627409;2e-06;0;1e-06;0;1e-06;0.0094605;1e-06;0;0;0;1e-06;0;1e-06;37.842;1e-06;0;2e-06;0;2e-06
